Time,Roll,Pitch,Yaw,ErrR,ErrP,ErrY,TrqX,TrqY,TrqZ,VelX,VelY,VelZ
16.404,-0.000,0.567,-0.381,45.002,2.805,21.808,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.408,-0.000,0.567,-0.381,45.002,2.805,21.808,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.413,-0.000,0.567,-0.381,45.002,2.805,21.808,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.417,-0.000,0.567,-0.381,45.002,2.805,21.808,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.421,-0.000,0.567,-0.381,45.002,2.805,21.808,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.425,-0.000,0.567,-0.381,45.002,2.805,21.808,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.429,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.433,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.438,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.442,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.446,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.450,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.454,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.458,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.462,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.467,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.471,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.475,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.479,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.483,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.488,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.492,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.496,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.500,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.504,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.508,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.512,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.517,-0.000,0.567,-0.381,45.002,2.805,21.809,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.521,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.525,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.529,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.533,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.538,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.542,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.546,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.550,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.554,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.558,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.562,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.567,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.571,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.575,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.579,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.583,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.587,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.592,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.596,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.600,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.604,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.608,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.613,-0.000,0.567,-0.381,45.002,2.805,21.810,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.617,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.621,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.625,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.629,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.633,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.637,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.642,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.646,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.650,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.654,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.658,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.663,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.667,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.671,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.675,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.679,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.683,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.688,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.692,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.696,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.700,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.704,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.708,-0.000,0.567,-0.381,45.002,2.805,21.811,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.712,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.717,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.721,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.725,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.729,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.733,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.738,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.742,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.746,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.750,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.754,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.758,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.762,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.767,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.771,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.775,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.779,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.783,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.788,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.792,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.796,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.800,-0.000,0.567,-0.381,45.002,2.805,21.812,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.804,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.808,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.812,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.817,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.821,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.825,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.829,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.833,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.837,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.842,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.846,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.850,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.854,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.858,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.863,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.867,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.871,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.875,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.879,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.883,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.887,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.892,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.896,-0.000,0.567,-0.381,45.002,2.805,21.813,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.900,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.904,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.908,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.913,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.917,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.921,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.925,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.929,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.933,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.938,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.942,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.946,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.950,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.954,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.958,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.962,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.967,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.971,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.975,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.979,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.983,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.988,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.992,-0.000,0.567,-0.381,45.002,2.805,21.814,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
16.996,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.000,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.004,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.008,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.012,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.017,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.021,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.025,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.029,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.033,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
17.038,-0.000,0.567,-0.381,45.002,2.805,21.815,-0.300,-0.084,-0.300,-498.863,-499.728,-498.863
