#{"t_start": 1778794156.4562166, "env_id": "None"}
r,l,t
-168.26773,87,222.503496
-157.11046,51,222.544463
-130.17584,50,222.595271
-129.40158,81,222.623952
-146.83212,57,222.660011
-157.94221,63,222.698958
-159.605,71,222.730608
-129.94856,81,222.768824
-152.43492,84,222.811067
-141.31096,55,222.845786
-150.25612,79,222.87823
-138.6002,54,222.905911
-122.66019,77,222.95103
-138.5623,54,222.98797
-168.37782,78,223.036059
-139.0473,53,223.069856
-152.66933,78,223.11188
-171.2537,70,223.156832
-123.41561,68,223.185381
-160.31352,49,223.212942
-138.70454,86,223.267323
-134.8822,43,223.267323
-154.35825,69,223.267323
-145.13654,79,223.332808
-138.78606,55,223.389034
-132.40074,72,223.417882
-146.34853,87,223.446575
-131.89368,70,223.493593
-123.69735,95,223.536413
-148.2703,48,223.571218
-135.72116,40,223.61614
-144.36179,106,223.658063
-139.602,38,223.697951
-149.44498,60,223.724534
-195.77596,145,223.773704
-142.51851,72,223.816874
-175.6928,52,223.854915
-128.04175,74,223.889764
-148.51163,98,223.91733
-150.3409,74,223.979806
-136.96214,75,224.024172
-168.54341,63,224.074233
-134.66243,54,224.110244
-130.59744,92,224.156283
-146.13649,77,224.199849
-146.84276,88,224.233674
-132.67451,74,224.294332
-159.4229,54,224.336554
-137.60887,37,224.336554
-188.0841,150,224.374568
-136.24081,78,224.445857
-170.72119,51,224.445857
-145.84448,95,224.445857
-175.45293,81,224.511343
-135.945,60,224.546255
-163.40553,70,224.578957
-138.77592,76,224.626178
-151.76646,73,224.657501
-122.07162,74,224.713346
-143.18791,81,224.75522
-150.15659,62,224.79511
-133.90019,78,224.859454
-142.0236,75,224.891227
-153.6468,114,224.920036
-166.47427,70,224.959122
-129.34538,73,224.994012
-147.84067,57,225.039124
-142.0625,65,225.06883
-149.20866,60,225.111896
-134.28882,40,225.156019
-152.20856,42,225.197937
-130.2967,61,225.242285
-138.7513,71,225.307674
-137.37979,48,225.363405
-179.54736,59,225.399683
-137.36714,91,225.445072
-152.22058,73,225.519344
-137.24446,98,225.563791
-141.98767,62,225.563791
-136.39261,74,225.607597
-143.75443,60,225.642217
-134.9136,48,225.684472
-151.6181,77,225.759865
-144.8743,81,225.812288
-163.96687,66,225.879228
-143.817,74,225.915442
-134.12546,80,225.956802
-150.8766,99,226.011424
-124.7567,95,226.051634
-132.1406,78,233.313469
-132.85826,59,233.36378
-159.12338,121,233.396442
-140.14452,88,233.435136
-130.06387,66,233.505981
-162.3274,93,233.548164
-137.47992,51,233.594628
-150.0007,87,233.594628
-126.955925,73,233.630534
-143.3873,118,233.662214
-166.0664,43,233.721599
-139.92278,50,233.750223
-128.11298,97,233.800255
-139.6887,59,233.837092
-162.31265,60,233.880039
-142.279,43,233.921973
-186.11319,133,233.959898
-168.40099,82,233.993712
-142.62431,51,234.034096
-167.53195,98,234.08822
-144.06546,57,234.126271
-141.339,46,234.184956
-128.81874,54,234.231119
-142.17448,62,234.278658
-131.88347,73,234.313998
-142.17871,52,234.35606
-147.94254,93,234.397082
-149.2299,90,234.494597
-149.93526,86,234.527416
-129.49472,67,234.557776
-161.72076,79,234.59963
-128.84872,66,234.59963
-164.5466,127,234.642636
-172.74225,100,234.684612
-125.301,58,234.755214
-133.48985,56,234.792038
-126.541954,69,234.828896
-148.28105,57,234.866803
-1678.692,263,234.931316
-146.6634,109,234.968229
-123.343864,65,235.025835
-203.82257,104,235.058816
-139.15906,125,235.09155
-136.79178,72,235.139954
-162.30022,92,235.177827
-142.41031,86,235.214722
-141.4524,58,235.2623
-133.05704,62,235.2623
-129.52788,53,235.319653
-128.9427,59,235.353611
-149.74081,69,235.394774
-151.3298,47,235.445256
-151.432,76,235.496318
-139.23306,76,235.545564
-123.91691,84,235.584735
-139.90974,49,235.631146
-122.88887,91,235.670111
-143.08527,85,235.724433
-144.96141,97,235.763407
-141.76851,63,235.810345
-152.20453,66,235.851444
-134.56918,88,235.8891
-119.17591,77,235.934225
-139.7699,117,235.974281
-150.11101,49,236.01329
-149.4479,89,236.05637
-130.52528,53,236.112945
-123.25669,70,236.158726
-129.20332,89,236.218715
-124.978584,112,236.25781
-120.72146,71,236.306463
-142.10022,82,236.342342
-127.18274,64,236.37314
-142.20883,103,236.431644
-151.8089,51,236.474572
-127.995964,66,236.512608
-138.58595,68,236.56839
-167.68465,90,236.56839
-129.46484,47,236.605569
-145.51912,60,236.654853
-142.06427,65,236.69101
-132.3336,70,236.777623
-159.84006,95,236.842374
-136.2075,59,236.842374
-155.50223,74,236.879193
-124.626755,89,236.927233
-163.55821,79,236.967289
-166.20464,110,236.998957
-143.97128,58,237.053218
-137.91853,61,237.11392
-129.33907,52,237.155833
-129.99825,79,237.19067
-143.11853,165,237.243412
-144.27325,82,237.292628
-151.4183,97,237.333405
-150.03416,122,237.374351
-128.29034,60,237.405022
-153.5178,54,237.442824
-129.85963,57,237.485889
-134.63094,62,237.558889
-146.98291,127,237.597832
-133.93437,78,237.629764
-133.93768,70,237.676776
-158.74902,80,237.731898
-129.73468,52,237.78516
-127.44885,100,237.825387
-156.66214,105,237.870622
-127.83149,69,237.911771
-139.48631,77,237.951826
-131.65173,67,237.991619
-130.41353,117,238.028467
-124.76943,65,238.100153
-171.8125,91,238.144299
-144.36198,57,238.17707
-149.32755,45,238.207666
-148.17525,82,238.258845
-135.46664,51,238.33168
-150.97574,126,238.363352
-171.3565,119,238.416799
-136.5598,81,238.451638
-155.16003,139,238.491654
-122.09963,97,238.521364
-133.64401,72,238.556405
-150.5872,88,238.652802
-140.90536,63,238.652802
-121.9376,56,238.686824
-148.84047,103,238.757521
-149.03044,128,238.792232
-131.22581,43,238.825621
-130.58401,96,238.857562
-148.86475,50,238.897527
-148.37161,211,238.956636
-145.30527,70,238.956636
-186.17801,147,239.012785
-140.88977,76,239.065614
-169.59628,66,239.106951
-144.27524,60,239.158264
-142.80525,87,239.196674
-134.27702,91,239.232438
-140.11388,95,239.232438
-132.68504,56,239.279785
-125.05801,70,239.348412
-151.20207,112,239.381239
-144.57526,53,239.415317
-174.42227,59,239.456566
-143.56589,63,239.487259
-152.38849,84,239.524288
-128.61002,70,239.578315
-139.55028,90,239.615233
-143.05466,39,239.662508
-140.80759,54,239.662508
-158.76074,83,239.726189
-148.04916,83,239.760048
-129.20291,71,239.760048
-125.71158,63,239.825798
-134.41577,84,239.863004
-121.52296,111,239.904081
-127.21716,89,239.942139
-148.44553,54,239.977451
-140.44807,89,240.013884
-144.44412,72,240.056989
-141.97255,40,240.100707
-136.34906,52,240.152814
-126.88704,113,240.201295
-155.28741,64,240.201295
-126.49607,89,240.24026
-140.98567,53,240.272072
-198.00012,90,240.30284
-131.38126,68,240.334622
-142.2202,61,240.410634
-130.43422,54,240.441486
-138.97206,84,240.475302
-151.88718,57,240.50292
-135.25003,57,240.541734
-135.34822,62,240.580701
-130.64755,49,240.638256
-136.85165,58,240.682504
-145.03697,67,240.724978
-147.8798,111,240.755761
-137.57675,124,240.802037
-169.48282,86,240.850286
-124.86015,51,240.911903
-140.1774,85,240.953048
-187.25888,160,241.014525
-204.43071,141,241.051551
-134.35025,92,241.051551
-160.71518,74,241.091456
-150.26596,118,241.126131
-134.93854,48,241.158124
-152.96725,63,241.194313
-153.16582,111,241.236876
-142.59477,85,241.325234
-157.69807,85,241.355038
-156.79945,87,241.384775
-127.56545,57,241.418557
-127.9818,76,241.461563
-158.53474,92,241.501371
-138.2438,87,241.537452
-141.64066,52,241.613504
-233.13681,125,241.64327
-154.82574,81,241.700578
-147.184,86,241.733957
-125.430145,71,241.763599
-134.04665,95,241.797857
-155.57187,91,241.840488
-140.68289,55,241.878433
-170.95363,95,241.910136
-127.77257,72,248.264124
-131.14146,68,248.316265
-130.58252,53,248.366461
-138.99718,92,248.419828
-163.32918,86,248.454624
-119.15483,122,248.505761
-141.79665,96,248.533267
-147.93987,98,248.583754
-123.82127,62,248.618519
-169.4358,98,248.67388
-134.1467,64,248.750596
-141.99185,70,248.787503
-118.92524,117,248.82234
-145.0218,122,248.888577
-119.42039,84,248.888577
-227.22485,248,248.916723
-134.65608,144,248.949406
-127.49432,128,248.982102
-135.74216,73,249.047328
-116.571175,92,249.091282
-133.28847,64,249.138183
-133.76344,85,249.188444
-135.28262,86,249.227225
-161.9727,119,249.227225
-164.84024,108,249.275563
-132.11993,137,249.345881
-143.22249,109,249.380827
-144.24014,61,249.436204
-148.36642,91,249.476245
-152.46074,112,249.507013
-146.24875,107,249.561357
-140.13751,55,249.594152
-133.61227,131,249.644355
-161.83688,191,249.698802
-131.24657,69,249.733613
-144.78088,112,249.77463
-133.12411,95,249.814564
-135.59827,54,249.881278
-138.87856,44,249.929422
-129.46477,66,249.961123
-138.29207,145,249.997975
-144.30283,142,250.049163
-140.5792,84,250.078861
-171.48784,158,250.128175
-137.81526,65,250.169214
-168.77737,184,250.231659
-158.71373,86,250.269722
-133.93079,69,250.269722
-136.70963,133,250.32748
-146.72552,120,250.365599
-175.21936,89,250.439556
-143.72066,56,250.475542
-120.56579,70,250.517479
-137.25139,73,250.581003
-149.51102,92,250.628164
-142.13245,131,250.679691
-154.63437,191,250.720636
-178.08902,213,250.755468
-128.8162,59,250.815177
-144.23521,123,250.850018
-153.72652,129,250.883841
-146.84233,93,250.920906
-131.57849,73,250.968746
-131.55733,65,251.009685
-154.98341,89,251.095091
-129.58572,78,251.133114
-143.08173,59,251.164989
-193.56866,205,251.200836
-133.82378,95,251.229444
-138.55063,93,251.268358
-150.35472,148,251.309188
-140.44484,44,251.359296
-138.73424,61,251.407676
-135.19983,133,251.441103
-152.40337,53,251.504814
-147.69229,75,251.534654
-145.85498,91,251.565358
-150.05803,111,251.6093
-141.18924,135,251.666739
-182.99432,169,251.725139
-138.39815,101,251.761003
-134.2474,77,251.801905
-134.7729,112,251.87031
-136.42004,119,251.909073
-157.37964,91,251.949184
-130.73033,68,251.995882
-146.0763,96,252.041888
-162.17488,149,252.074671
-134.18384,54,252.127349
-148.54326,145,252.182105
-128.26451,69,252.21741
-132.73114,133,252.283336
-172.10188,100,252.334509
-150.85313,299,252.372291
-128.94882,97,252.415277
-133.3069,83,252.462568
-124.28783,80,252.522916
-133.01817,164,252.5578
-137.21396,211,252.588378
-183.21674,146,252.640642
-123.33275,96,252.672336
-125.43309,88,252.718383
-139.4346,61,252.763345
-136.14253,62,252.800139
-149.72534,112,252.842066
-138.19287,154,252.887033
-160.23312,85,252.944625
-130.85143,79,252.981414
-121.81412,80,253.029476
-140.84564,90,253.078749
-201.13815,162,253.118636
-155.55183,92,253.158413
-122.60147,99,253.208484
-148.1776,77,253.242216
-179.48097,190,253.291297
-130.33395,71,253.357869
-124.41237,64,253.405929
-134.22583,121,253.440896
-142.2331,148,253.474559
-119.0228,118,253.520421
-151.77625,124,253.56441
-131.17142,94,253.602112
-138.58092,93,253.64906
-136.81569,72,253.688354
-128.71054,85,253.765676
-131.54314,102,253.797408
-132.4762,59,253.834231
-165.9244,128,253.883996
-143.74783,77,253.921949
-201.08147,142,253.963869
-188.77171,125,254.011017
-147.28703,85,254.073541
-194.33191,160,254.108449
-122.09972,81,254.145396
-136.46674,92,254.178651
-140.55064,85,254.22771
-148.17406,87,254.269275
-136.56157,87,254.318574
-130.72717,53,254.355479
-132.3876,96,254.404442
-137.92075,65,254.44046
-127.51756,84,254.491855
-127.586754,93,254.537933
-157.02762,64,254.611572
-152.47545,108,254.653492
-134.775,73,254.687814
-152.25575,110,254.736405
-153.4717,104,254.736405
-134.91193,153,254.794672
-129.79016,94,254.825464
-151.96054,74,254.899022
-148.80128,124,254.930837
-186.48494,118,255.002458
-163.99509,132,255.036245
-158.33861,114,255.076287
-135.20444,50,255.076287
-128.30296,93,255.107021
-148.081,128,255.148473
-135.90816,115,261.53003
-120.022644,104,261.597408
-140.3986,71,261.639048
-129.31981,81,261.72503
-111.84721,109,261.758771
-148.8102,136,261.814926
-136.6445,44,261.871143
-124.232254,95,261.906916
-140.36493,179,261.962257
-119.917,128,261.999256
-125.542244,89,262.040152
-123.27269,49,262.076011
-117.59441,87,262.19487
-119.62494,136,262.227052
-163.38156,162,262.255601
-156.74556,134,262.310757
-155.25734,153,262.376182
-132.81326,168,262.376182
-264.6738,364,262.427412
-120.07196,103,262.487622
-153.08601,386,262.5203
-111.36401,100,262.56846
-136.26764,77,262.606221
-137.4297,100,262.685344
-138.09315,88,262.731047
-171.47455,203,262.777114
-135.49527,96,262.777114
-127.391785,119,262.857501
-147.00378,85,262.908632
-156.42502,268,262.947344
-143.08694,77,262.978658
-156.18764,85,263.029273
-133.32137,177,263.155015
-223.03847,330,263.187353
-198.92705,256,263.222711
-134.6965,156,263.265754
-135.77017,149,263.316721
-165.28998,179,263.375213
-135.26218,158,263.415186
-107.18806,214,263.48079
-142.03302,93,263.518842
-155.92711,78,263.587283
-120.9753,139,263.622092
-129.68669,88,263.6775
-147.89117,163,263.740487
-141.01463,147,263.770238
-149.93024,129,263.852506
-139.91034,59,263.89962
-129.2557,243,263.935082
-143.84744,109,263.970018
-135.99211,114,264.007424
-126.96097,84,264.058995
-138.06264,169,264.164975
-148.33147,87,264.232936
-147.33374,195,264.346528
-152.92575,190,264.38642
-159.8127,185,264.417599
-176.47714,364,264.482618
-147.32678,141,264.519521
-125.03747,116,264.558596
-185.18419,229,264.617354
-139.83891,239,264.65581
-130.31398,87,264.7297
-132.56117,91,264.80553
-166.6415,164,264.865972
-145.13806,49,264.950968
-165.07489,184,264.991987
-160.76433,283,265.100523
-185.66838,201,265.138749
-234.09743,254,265.180189
-142.49069,196,265.246831
-140.67618,74,265.330857
-120.49096,163,265.372749
-130.9259,338,265.435574
-154.94754,176,265.435574
-167.2821,126,265.530307
-125.07753,63,265.56409
-155.49084,164,265.61006
-161.55048,446,265.655196
-124.39911,119,265.696896
-135.37616,66,265.771231
-143.32697,201,265.854038
-205.52263,289,265.897576
-148.85321,101,265.936924
-144.3036,165,266.018707
-187.06516,168,266.091426
-218.44618,276,266.138572
-127.11701,107,266.178965
-122.63905,172,266.231086
-133.67906,119,266.27526
-166.97484,254,266.329521
-117.00865,128,266.398095
-115.41005,127,266.490381
-138.1335,84,266.526675
-142.30171,243,266.575896
-131.63426,129,266.608561
-148.34058,152,266.641246
-127.006645,53,266.714942
-132.86005,163,266.754019
-153.33975,93,266.824517
-141.31152,144,266.857273
-157.25706,251,266.901689
-150.5212,100,266.952346
-150.40382,124,267.002996
-135.8645,104,273.625216
-130.31827,80,273.67129
-122.59127,91,273.73272
-122.103294,127,273.876344
-124.00758,251,273.953256
-175.55061,211,274.0652
-101.951385,317,274.128567
-103.80959,391,274.260795
-159.8806,484,274.421465
-128.23387,725,274.552188
-184.91435,461,274.770156
-180.423,618,274.87606
-104.971344,600,274.963141
-141.33958,93,275.044949
-116.87526,173,275.096143
-248.61632,1031,275.145252
-161.1183,366,275.200672
-173.0253,483,275.254769
-122.31542,83,275.331726
-186.74693,884,275.378931
-129.2705,60,275.476736
-106.90089,164,275.558884
-144.00694,150,275.597926
-135.70226,300,275.662364
-220.22185,278,275.737041
-139.44794,140,275.788742
-125.731125,191,275.821979
-137.64774,407,275.987827
-119.37432,265,276.160925
-146.48541,213,276.224513
-146.5607,286,276.306525
-117.70303,108,276.45202
-174.75348,150,276.513502
-212.22058,394,276.64382
-156.67752,200,276.710923
-94.162445,214,276.848911
-221.52264,1366,276.897505
-168.95813,233,276.974806
-151.5516,206,277.089989
-130.70961,110,277.123737
-182.47585,268,277.37454
-105.75426,324,277.415605
-142.73964,782,283.669631
-129.6644,278,283.958726
-62.874367,962,284.617751
198.57658,1872,285.644293
31.10456,1096,285.88249
69.15781,1847,285.936853
2467.7244,6684,318.556071
-139.25055,230,318.840815
-316.87485,473,319.387787
-373.81567,136,319.566284
3443.2178,10880,326.939147
3311.5474,11312,327.015
159.62527,1202,327.158059
3205.5122,10605,327.212046
3038.327,8786,327.304207
3542.7954,11629,327.361535
3344.1384,10468,327.434361
3092.099,9100,327.49577
-290.73755,352,327.550087
-200.64825,142,327.631132
-181.88019,143,327.701907
-269.36002,275,327.730509
-306.32565,120,327.885379
-143.83879,422,327.919403
-275.2884,222,328.018612
-266.59073,243,328.120935
-279.00748,348,328.167077
-163.07832,221,328.287771
-112.25323,460,328.318017
-334.8446,194,328.376236
-272.22433,147,328.438882
-245.22014,166,328.468518
-281.11252,112,328.542116
-17.44352,898,328.617121
-328.49713,136,328.656033
-137.62137,161,328.746203
-194.37854,159,328.825162
-42.00483,870,328.90082
-436.54404,172,328.940866
-196.87076,327,329.040836
-76.992455,474,329.174165
-299.99948,258,329.211093
-118.95111,362,329.292884
-350.12772,168,329.3553
-129.35246,311,329.475184
-149.01454,180,329.524541
-175.61278,214,329.597411
-248.92882,128,329.695679
-167.01053,154,329.771478
-194.97902,514,329.815702
-126.75454,561,329.846375
-251.51678,373,329.942806
-85.97373,356,330.014137
10.266586,1167,330.084886
-204.54298,322,330.189551
-218.99994,122,330.238014
-189.02567,239,330.282298
-135.02489,251,336.664413
-205.61485,175,336.744395
-200.27692,240,336.791421
-334.51306,165,336.865164
-262.02478,245,337.011633
-328.13577,196,337.081321
-159.89444,293,337.199946
-134.23454,276,337.273438
-139.8688,207,337.347543
-266.1437,195,337.411946
-143.23535,606,337.567063
-147.7994,238,337.655073
-313.62192,316,337.81268
-179.02664,187,337.855531
-12.816015,504,337.979267
-157.22299,229,338.017642
-229.59254,135,338.181868
-330.65213,146,338.235116
-126.3134,594,338.321376
-298.2324,317,338.371587
-181.65776,380,338.462753
-290.62936,185,338.540767
-266.66992,179,338.644085
-234.72028,188,338.759752
-161.44626,220,339.036
-397.8889,373,339.0718
-11226.236,1553,339.122925
-99.335655,602,339.281236
-106.85471,689,339.32538
-154.74585,245,339.460022
-127.67502,573,339.510467
409.52805,2139,339.566764
-242.18115,311,339.634453
-226.4849,184,339.663173
-239.43784,205,339.698044
-217.67168,440,339.834187
-249.11826,165,339.893646
-314.00537,195,339.925803
-207.82025,308,346.267801
-197.88039,359,346.457164
-218.02046,200,346.556446
-359.72525,456,346.633108
-351.4173,435,346.741369
-376.57,362,346.983014
-243.35919,678,347.106886
-293.44403,413,347.169558
-341.05402,197,347.288409
-154.84991,408,347.342873
-185.80086,241,347.777101
-322.39792,273,347.87321
-323.70084,440,348.214445
-212.27412,361,348.307818
-452.7655,527,348.4132
-288.14203,618,348.721669
-357.90112,383,348.763448
-451.83984,398,348.862053
-462.20068,1440,348.997907
-355.4242,220,349.089736
-309.99185,242,349.126493
-326.67603,331,349.353811
-19879.678,2244,355.616855
-37520.895,4384,355.671058
-279.6339,384,355.780497
-408.08456,319,355.939229
-237.20741,277,356.159962
-11134.45,1373,356.457649
-396.31125,235,356.501394
-29076.398,2987,356.817627
-218.22191,516,357.133078
-425.86365,609,357.251726
-422.26932,1067,357.350013
-262.204,490,357.470939
-322.89578,244,357.516981
-384.9438,236,357.632974
-578.162,1445,357.688833
-223.12851,217,357.843936
-318.2099,295,357.939757
-64.88417,1727,358.048616
-372.09448,199,358.139045
-302.03723,173,358.287509
-321.49347,254,358.317611
-337.32547,236,364.856096
-288.17545,151,364.916644
-93.840256,2377,364.991912
-2325.3298,347,365.178625
-393.62735,535,365.549534
-1066.4338,2015,373.5201
-41719.96,3964,374.779576
